Customer,State,Customer Lifetime Value,Response,Coverage,Coverage Index,Education,Education Index,Effective To Date,Employment Status,Employment Status Index,Gender,Income,Location,Location Index,Marital Status,Marital Status Index,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy Type,Policy Type Index,Policy,Policy Index,Renew Offer Type,Sales Channel,Sales Channel Index,Total Claim Amount,Vehicle Class,Vehicle Class Index,Vehicle Size,Vehicle Size Index
OP67672,Washington,12257.76,No,Basic,0,Master,3,2/14/11,Employed,1,F,27392,Suburban,1,Married,1,153,8,101,0,3,Personal Auto,0,Personal L2,1,4,Agent,2,1034.8,SUV,4,Medsize,1
OJ58066,Nevada,9483.81,No,Extended,1,High School or Below,0,2/14/11,Employed,1,M,33380,Rural,0,Divorced,2,124,24,101,1,5,Personal Auto,0,Personal L3,2,1,Call Center,3,203.44,Four-Door Car,1,Medsize,1
ZD75163,Nevada,12548.81,No,Premium,2,High School or Below,0,2/14/11,Unemployed,0,M,0,Suburban,1,Single,0,352,45,59,0,1,Corporate Auto,1,Corporate L3,5,4,Call Center,3,3725.72,Luxury Car,3,Medsize,1
LB98130,Oregon,10045.25,No,Basic,0,Bachelor,2,2/14/11,Employed,1,M,46085,Suburban,1,Married,1,84,8,12,0,2,Personal Auto,0,Personal L3,2,1,Agent,2,401.76,Two-Door Car,0,Medsize,1
JR26812,Nevada,16903.32,No,Extended,1,College,1,2/14/11,Unemployed,0,M,0,Suburban,1,Single,0,170,5,80,0,2,Personal Auto,0,Personal L3,2,3,Branch,1,1224.72,SUV,4,Medsize,1
XW51700,Arizona,6938.41,No,Basic,0,High School or Below,0,2/14/11,Employed,1,F,98793,Rural,0,Single,0,86,36,58,0,3,Personal Auto,0,Personal L3,2,3,Call Center,3,178.93,Four-Door Car,1,Medsize,1
XU49878,Washington,7285.02,No,Basic,0,Bachelor,2,2/14/11,Employed,1,M,83753,Urban,2,Married,1,92,11,41,1,8,Personal Auto,0,Personal L2,1,3,Call Center,3,358.93,Four-Door Car,1,Medsize,1
NN87570,Oregon,8177.05,Yes,Extended,1,Bachelor,2,2/14/11,Retired,3,M,37369,Suburban,1,Married,1,112,18,84,0,9,Corporate Auto,1,Corporate L3,5,2,Agent,2,537.84,Two-Door Car,0,Medsize,1
HD32695,Arizona,6004.02,No,Premium,2,Bachelor,2,2/14/11,Disabled,4,F,17723,Suburban,1,Married,1,159,15,28,0,1,Personal Auto,0,Personal L1,0,4,Call Center,3,1042.04,Four-Door Car,1,Medsize,1
HS79851,Oregon,8177.05,Yes,Extended,1,Bachelor,2,2/14/11,Retired,3,M,37369,Suburban,1,Married,1,112,18,84,0,9,Personal Auto,0,Personal L2,1,2,Agent,2,537.84,Two-Door Car,0,Medsize,1
MH43755,Arizona,18739.4,No,Premium,2,College,1,2/14/11,Disabled,4,F,24247,Urban,2,Married,1,244,38,69,0,3,Personal Auto,0,Personal L2,1,2,Agent,2,643.56,Sports Car,2,Medsize,1
TW62773,Washington,9409.34,No,Extended,1,High School or Below,0,2/14/11,Disabled,4,F,37265,Suburban,1,Married,1,124,27,61,1,9,Corporate Auto,1,Corporate L3,5,2,Agent,2,596.16,Two-Door Car,0,Medsize,1
UQ82778,Oregon,6130.34,No,Basic,0,High School or Below,0,2/14/11,Unemployed,0,F,0,Suburban,1,Divorced,2,82,19,5,0,3,Personal Auto,0,Personal L1,0,2,Agent,2,656.26,Two-Door Car,0,Medsize,1
GL82358,Nevada,3394.7,Yes,Basic,0,High School or Below,0,2/14/11,Employed,1,F,59211,Rural,0,Single,0,88,20,78,0,1,Corporate Auto,1,Corporate L3,5,2,Agent,2,210.77,Four-Door Car,1,Medsize,1
BR44176,California,6303.46,Yes,Premium,2,High School or Below,0,2/14/11,Employed,1,F,102812,Suburban,1,Married,1,157,20,108,0,1,Personal Auto,0,Personal L3,2,2,Call Center,3,751.68,Two-Door Car,0,Small,0
DH99299,California,11768.02,Yes,Basic,0,College,1,2/14/11,Employed,1,M,113192,Suburban,1,Married,1,100,30,127,3,2,Personal Auto,0,Personal L2,1,2,Agent,2,479.52,Four-Door Car,1,Large,2
MZ10085,Nevada,5843.3,No,Basic,0,High School or Below,0,2/14/11,Employed,1,M,97917,Suburban,1,Married,1,147,47,27,1,1,Personal Auto,0,Personal L2,1,2,Call Center,3,706.32,Sports Car,2,Medsize,1
NE16405,California,3486.25,Yes,Basic,0,Bachelor,2,2/14/11,Employed,1,F,103587,Urban,2,Married,1,86,3,92,0,1,Personal Auto,0,Personal L2,1,2,Agent,2,271.96,Four-Door Car,1,Medsize,1
QG22665,Arizona,6750.84,No,Basic,0,College,1,2/14/11,Employed,1,M,59026,Suburban,1,Married,1,89,42,82,3,7,Personal Auto,0,Personal L3,2,2,Agent,2,427.68,Four-Door Car,1,Small,0
LT98784,Oregon,7060.48,No,Basic,0,Master,3,2/14/11,Medical Leave,2,M,24474,Suburban,1,Single,0,93,28,76,0,5,Personal Auto,0,Personal L3,2,1,Agent,2,492.34,Four-Door Car,1,Medsize,1
KA98111,Washington,3392.71,No,Basic,0,Bachelor,2,2/14/11,Employed,1,M,30341,Suburban,1,Married,1,86,34,54,1,1,Personal Auto,0,Personal L3,2,2,Agent,2,414.72,Four-Door Car,1,Large,2
WH56217,Washington,12052.21,No,Basic,0,College,1,2/14/11,Medical Leave,2,M,39334,Suburban,1,Divorced,2,159,22,97,0,9,Corporate Auto,1,Corporate L1,3,1,Agent,2,764.64,SUV,4,Large,2
LR49580,Oregon,6832.59,No,Basic,0,Bachelor,2,2/14/11,Employed,1,F,79942,Urban,2,Married,1,86,0,89,2,7,Personal Auto,0,Personal L3,2,2,Branch,1,270.67,Four-Door Car,1,Large,2
MR84659,Oregon,13782.05,Yes,Extended,1,College,1,2/14/11,Employed,1,F,47901,Suburban,1,Married,1,174,28,80,0,3,Personal Auto,0,Personal L3,2,1,Branch,1,835.92,SUV,4,Medsize,1
CA22248,Oregon,3382.32,No,Basic,0,Master,3,2/14/11,Employed,1,F,81737,Rural,0,Single,0,85,28,96,0,1,Personal Auto,0,Personal L3,2,2,Branch,1,62.48,Four-Door Car,1,Medsize,1
ZW33889,California,3344.91,No,Basic,0,Bachelor,2,2/14/11,Employed,1,F,59778,Rural,0,Married,1,84,34,4,0,1,Corporate Auto,1,Corporate L3,5,4,Call Center,3,175.9,Two-Door Car,0,Medsize,1
WV57524,Oregon,13782.05,Yes,Extended,1,College,1,2/14/11,Employed,1,F,47901,Suburban,1,Married,1,174,28,80,0,3,Personal Auto,0,Personal L1,0,1,Branch,1,835.92,SUV,4,Medsize,1
FS56709,California,3880,No,Basic,0,Doctor,4,2/14/11,Employed,1,M,59513,Urban,2,Married,1,97,35,117,0,1,Personal Auto,0,Personal L2,1,3,Agent,2,328.86,Four-Door Car,1,Large,2
FD21881,Oregon,4065.88,No,Extended,1,College,1,2/14/11,Employed,1,M,105181,Suburban,1,Divorced,2,103,7,54,0,1,Personal Auto,0,Personal L3,2,4,Agent,2,599.44,Two-Door Car,0,Small,0
No59551,California,6621.61,Yes,Extended,1,College,1,2/14/11,Retired,3,F,17418,Suburban,1,Divorced,2,188,4,69,0,1,Personal Auto,0,Personal L3,2,1,Agent,2,900.72,Sports Car,2,Medsize,1
VH51235,Arizona,4182.19,No,Extended,1,Bachelor,2,2/14/11,Unemployed,0,F,0,Suburban,1,Single,0,120,22,80,0,1,Personal Auto,0,Personal L2,1,3,Web,0,576.72,Four-Door Car,1,Medsize,1
HL97125,Nevada,6303.46,Yes,Premium,2,High School or Below,0,2/14/11,Employed,1,F,102812,Suburban,1,Married,1,157,20,108,0,1,Personal Auto,0,Personal L1,0,2,Call Center,3,751.68,Two-Door Car,0,Small,0
UX94928,Arizona,14244.05,No,Basic,0,High School or Below,0,2/14/11,Employed,1,M,68770,Suburban,1,Single,0,93,23,62,0,2,Personal Auto,0,Personal L2,1,4,Agent,2,447.12,Four-Door Car,1,Small,0
KH95802,Arizona,3517.56,No,Basic,0,College,1,2/14/11,Employed,1,M,27799,Urban,2,Single,0,96,20,109,1,1,Personal Auto,0,Personal L3,2,4,Branch,1,263.46,Two-Door Car,0,Medsize,1
WO80705,Arizona,3855.5,No,Basic,0,Bachelor,2,2/14/11,Employed,1,F,68496,Suburban,1,Divorced,2,96,15,65,0,1,Personal Auto,0,Personal L1,0,3,Agent,2,465.04,Four-Door Car,1,Large,2
AH41449,Nevada,10674.63,No,Basic,0,College,1,2/14/11,Employed,1,M,33299,Rural,0,Married,1,136,43,69,0,3,Personal Auto,0,Personal L2,1,3,Branch,1,204.98,Sports Car,2,Medsize,1
KE63160,Oregon,8177.05,Yes,Extended,1,Bachelor,2,2/14/11,Retired,3,M,37369,Suburban,1,Married,1,112,18,84,0,9,Personal Auto,0,Personal L3,2,2,Agent,2,537.84,Two-Door Car,0,Medsize,1
UH59257,Washington,10180.23,No,Extended,1,Doctor,4,2/14/11,Employed,1,M,83330,Suburban,1,Married,1,130,45,41,2,4,Personal Auto,0,Personal L3,2,2,Agent,2,930.84,Two-Door Car,0,Medsize,1
FU77365,California,12482.4,No,Basic,0,Bachelor,2,2/14/11,Employed,1,F,54043,Suburban,1,Married,1,159,1,68,2,7,Personal Auto,0,Personal L3,2,1,Web,0,968.98,SUV,4,Medsize,1
ZW76597,California,7116.35,No,Basic,0,Bachelor,2,2/14/11,Retired,3,F,17840,Suburban,1,Married,1,100,41,23,1,3,Corporate Auto,1,Corporate L3,5,1,Branch,1,599.09,Four-Door Car,1,Small,0
UG35090,California,8161.59,No,Extended,1,College,1,2/14/11,Employed,1,F,111239,Rural,0,Single,0,104,24,20,3,9,Personal Auto,0,Personal L3,2,2,Agent,2,42.75,Four-Door Car,1,Medsize,1
SW42446,California,14284.72,No,Extended,1,College,1,2/14/11,Employed,1,F,57393,Urban,2,Married,1,180,0,59,0,3,Corporate Auto,1,Corporate L3,5,1,Agent,2,848.08,Sports Car,2,Small,0
HO81102,Washington,6406,No,Basic,0,High School or Below,0,2/14/11,Employed,1,M,68241,Suburban,1,Divorced,2,82,3,99,0,7,Personal Auto,0,Personal L3,2,1,Agent,2,395.28,Four-Door Car,1,Medsize,1
QI21338,Oregon,6303.46,Yes,Premium,2,High School or Below,0,2/14/11,Employed,1,F,102812,Suburban,1,Married,1,157,20,108,0,1,Personal Auto,0,Personal L3,2,2,Call Center,3,751.68,Two-Door Car,0,Small,0
TU27017,California,8944.14,No,Extended,1,Bachelor,2,2/14/11,Employed,1,M,55971,Suburban,1,Married,1,112,1,73,0,4,Personal Auto,0,Personal L3,2,3,Branch,1,537.84,Four-Door Car,1,Medsize,1
WW16329,Oregon,13782.05,Yes,Extended,1,College,1,2/14/11,Employed,1,F,47901,Suburban,1,Married,1,174,28,80,0,3,Corporate Auto,1,Corporate L1,3,1,Branch,1,835.92,SUV,4,Medsize,1
NM18924,Oregon,40887.03,No,Basic,0,High School or Below,0,2/14/11,Disabled,4,F,37242,Rural,0,Divorced,2,139,19,46,1,2,Corporate Auto,1,Corporate L3,5,1,Call Center,3,325.54,Sports Car,2,Medsize,1
LV94312,Oregon,6657.53,No,Basic,0,College,1,2/14/11,Employed,1,M,45333,Suburban,1,Married,1,84,23,104,0,3,Corporate Auto,1,Corporate L3,5,1,Agent,2,425.69,Four-Door Car,1,Medsize,1
RE73564,Oregon,15570.19,No,Extended,1,Bachelor,2,2/14/11,Employed,1,F,55482,Urban,2,Married,1,130,4,20,0,2,Personal Auto,0,Personal L1,0,1,Branch,1,337.58,Two-Door Car,0,Medsize,1
JB76199,Oregon,3260.81,No,Basic,0,College,1,2/14/11,Employed,1,F,55219,Suburban,1,Married,1,82,16,7,0,1,Corporate Auto,1,Corporate L3,5,2,Call Center,3,553.35,Four-Door Car,1,Small,0
PA90653,Oregon,29131.46,No,Basic,0,Bachelor,2,2/14/11,Unemployed,0,F,0,Suburban,1,Married,1,97,27,15,0,2,Corporate Auto,1,Corporate L3,5,1,Agent,2,689.82,Two-Door Car,0,Small,0
KM72781,Washington,12785.34,No,Extended,1,College,1,2/14/11,Employed,1,F,30394,Urban,2,Married,1,108,30,130,0,2,Personal Auto,0,Personal L3,2,2,Call Center,3,274.68,Four-Door Car,1,Medsize,1
MX93376,California,9333.31,No,Basic,0,College,1,2/14/11,Retired,3,F,36064,Suburban,1,Divorced,2,86,23,9,1,2,Personal Auto,0,Personal L1,0,3,Call Center,3,414.72,Two-Door Car,0,Small,0
RJ68578,Oregon,10949.45,No,Basic,0,High School or Below,0,2/14/11,Employed,1,M,103787,Suburban,1,Married,1,136,27,59,0,5,Corporate Auto,1,Corporate L3,5,2,Web,0,657.59,Sports Car,2,Large,2
TF80571,California,8927.03,No,Premium,2,High School or Below,0,2/14/11,Employed,1,M,38869,Suburban,1,Single,0,250,46,27,3,1,Corporate Auto,1,Corporate L1,3,4,Web,0,1574.92,Sports Car,2,Small,0
EL11108,Oregon,19158.66,No,Basic,0,Doctor,4,2/14/11,Employed,1,F,34526,Suburban,1,Married,1,158,14,55,0,2,Personal Auto,0,Personal L2,1,3,Branch,1,758.16,SUV,4,Medsize,1
GM37281,California,3486.25,Yes,Basic,0,Bachelor,2,2/14/11,Employed,1,F,103587,Urban,2,Married,1,86,3,92,0,1,Personal Auto,0,Personal L3,2,2,Agent,2,271.96,Four-Door Car,1,Medsize,1
WX46704,California,21748.17,No,Basic,0,High School or Below,0,2/14/11,Unemployed,0,F,0,Suburban,1,Married,1,99,16,57,0,2,Personal Auto,0,Personal L3,2,3,Call Center,3,473.04,Four-Door Car,1,Small,0
JX93039,Washington,6592.5,No,Extended,1,College,1,2/14/11,Employed,1,F,54231,Urban,2,Married,1,166,18,31,0,1,Personal Auto,0,Personal L1,0,2,Call Center,3,778.79,SUV,4,Medsize,1
IZ50034,Washington,10884.44,No,Basic,0,College,1,2/14/11,Employed,1,M,56867,Suburban,1,Married,1,136,4,105,0,6,Personal Auto,0,Personal L2,1,4,Branch,1,654.48,SUV,4,Medsize,1
WJ20394,Nevada,7007.91,No,Premium,2,High School or Below,0,2/14/11,Unemployed,0,M,0,Suburban,1,Married,1,190,9,43,0,1,Corporate Auto,1,Corporate L2,4,4,Web,0,913.68,SUV,4,Medsize,1
YB58105,California,14668.91,No,Premium,2,High School or Below,0,2/14/11,Unemployed,0,M,0,Suburban,1,Single,0,149,36,65,1,2,Corporate Auto,1,Corporate L1,3,1,Agent,2,1440.33,Four-Door Car,1,Large,2
OP70207,Oregon,14184.29,No,Extended,1,College,1,2/14/11,Employed,1,M,51211,Urban,2,Divorced,2,185,3,78,1,8,Personal Auto,0,Personal L3,2,1,Call Center,3,520.34,Sports Car,2,Medsize,1
RL65736,Oregon,8470.5,No,Extended,1,High School or Below,0,2/14/11,Medical Leave,2,F,18444,Suburban,1,Single,0,115,39,50,0,3,Personal Auto,0,Personal L1,0,1,Agent,2,550.8,Four-Door Car,1,Small,0
FL22732,Oregon,9965.19,No,Basic,0,Bachelor,2,2/14/11,Employed,1,M,86820,Urban,2,Married,1,84,28,107,0,2,Personal Auto,0,Personal L2,1,4,Agent,2,212.19,Four-Door Car,1,Medsize,1
JD75068,Oregon,3677.75,No,Basic,0,College,1,2/14/11,Unemployed,0,F,0,Suburban,1,Married,1,95,28,95,0,1,Corporate Auto,1,Corporate L3,5,1,Agent,2,547.27,Four-Door Car,1,Medsize,1
CP76842,Nevada,4526.38,No,Extended,1,College,1,2/14/11,Employed,1,F,128841,Rural,0,Married,1,112,34,103,0,1,Corporate Auto,1,Corporate L3,5,2,Call Center,3,133.95,Two-Door Car,0,Medsize,1
JE32215,California,52498.67,No,Premium,2,Bachelor,2,2/14/11,Employed,1,F,59804,Rural,0,Married,1,144,0,99,0,2,Personal Auto,0,Personal L2,1,2,Branch,1,243.12,Two-Door Car,0,Medsize,1
XZ62430,Arizona,8177.05,Yes,Extended,1,Bachelor,2,2/14/11,Retired,3,M,37369,Suburban,1,Married,1,112,18,84,0,9,Personal Auto,0,Personal L3,2,2,Agent,2,537.84,Two-Door Car,0,Medsize,1
MH24522,California,10442.88,No,Basic,0,College,1,2/14/11,Unemployed,0,M,0,Suburban,1,Married,1,136,15,46,0,3,Personal Auto,0,Personal L2,1,1,Call Center,3,760.43,Sports Car,2,Small,0
TD78032,Washington,3113.68,No,Basic,0,High School or Below,0,2/14/11,Unemployed,0,M,0,Suburban,1,Single,0,90,26,95,0,1,Corporate Auto,1,Corporate L1,3,4,Call Center,3,651.24,Four-Door Car,1,Medsize,1
YA70612,Oregon,12099.77,No,Basic,0,Bachelor,2,2/14/11,Employed,1,M,132197,Suburban,1,Married,1,100,5,35,0,2,Personal Auto,0,Personal L2,1,1,Branch,1,479.52,Two-Door Car,0,Medsize,1
ZM45168,Oregon,3237.78,No,Basic,0,College,1,2/14/11,Disabled,4,M,19333,Suburban,1,Single,0,88,27,97,0,1,Personal Auto,0,Personal L2,1,1,Branch,1,572.16,Four-Door Car,1,Medsize,1
JX52708,California,6150.69,No,Basic,0,Bachelor,2,2/14/11,Medical Leave,2,M,34583,Suburban,1,Divorced,2,85,30,4,0,3,Personal Auto,0,Personal L3,2,2,Call Center,3,408.24,Two-Door Car,0,Medsize,1
IR29181,California,12603.77,No,Premium,2,High School or Below,0,2/14/11,Employed,1,M,61104,Suburban,1,Married,1,158,34,43,0,7,Corporate Auto,1,Corporate L2,4,1,Branch,1,1137.24,Four-Door Car,1,Small,0
VX94337,California,11890.27,No,Basic,0,High School or Below,0,2/14/11,Employed,1,M,80679,Suburban,1,Divorced,2,153,36,123,0,3,Corporate Auto,1,Corporate L3,5,3,Call Center,3,732.24,SUV,4,Medsize,1
XB71208,California,3692.88,No,Basic,0,College,1,2/14/11,Employed,1,F,130024,Urban,2,Single,0,93,3,103,0,1,Personal Auto,0,Personal L3,2,2,Agent,2,400.94,Four-Door Car,1,Medsize,1
IW72280,California,6797.3,No,Basic,0,Doctor,4,2/14/11,Employed,1,F,50497,Urban,2,Married,1,85,11,134,3,4,Corporate Auto,1,Corporate L2,4,2,Branch,1,388.2,Four-Door Car,1,Medsize,1
KK61203,California,5311.03,No,Premium,2,High School or Below,0,2/14/11,Medical Leave,2,M,28242,Suburban,1,Married,1,139,34,119,0,1,Personal Auto,0,Personal L2,1,1,Web,0,667.44,Four-Door Car,1,Medsize,1
OI44122,California,11941,No,Basic,0,Bachelor,2,2/14/11,Employed,1,M,61560,Suburban,1,Married,1,153,8,130,0,3,Personal Auto,0,Personal L2,1,1,Agent,2,834.21,SUV,4,Medsize,1
YM44855,California,8870.81,No,Premium,2,Master,3,2/14/11,Employed,1,F,71484,Rural,0,Single,0,225,4,58,1,1,Personal Auto,0,Personal L1,0,1,Branch,1,391.19,SUV,4,Small,0
DF86803,California,7166.39,No,Basic,0,High School or Below,0,2/14/11,Unemployed,0,M,0,Suburban,1,Single,0,99,12,58,0,3,Corporate Auto,1,Corporate L3,5,1,Agent,2,709.56,Four-Door Car,1,Medsize,1
PG90331,California,25158.47,No,Basic,0,College,1,2/14/11,Disabled,4,M,15736,Suburban,1,Married,1,95,26,11,0,2,Personal Auto,0,Personal L2,1,3,Agent,2,453.6,Two-Door Car,0,Medsize,1
ZC97968,California,3694.08,No,Basic,0,College,1,2/14/11,Disabled,4,M,23670,Suburban,1,Married,1,99,14,1,0,1,Personal Auto,0,Personal L3,2,1,Agent,2,473.04,Two-Door Car,0,Medsize,1
CO91673,California,6138.88,No,Basic,0,Bachelor,2,2/14/11,Medical Leave,2,F,39192,Suburban,1,Married,1,82,9,26,2,3,Personal Auto,0,Personal L2,1,2,Agent,2,395.28,Four-Door Car,1,Medsize,1
MX48796,California,6579.46,No,Basic,0,Bachelor,2,2/14/11,Unemployed,0,F,0,Suburban,1,Single,0,92,4,7,0,5,Corporate Auto,1,Corporate L3,5,1,Agent,2,480.71,Four-Door Car,1,Medsize,1
Y167826,California,3525.98,No,Extended,1,College,1,2/14/11,Unemployed,0,M,0,Suburban,1,Single,0,104,4,122,0,1,Corporate Auto,1,Corporate L3,5,4,Call Center,3,498.96,Two-Door Car,0,Medsize,1
XW13033,Nevada,10812.79,No,Basic,0,College,1,2/15/11,Employed,1,M,28297,Suburban,1,Married,1,90,27,45,0,2,Personal Auto,0,Personal L1,0,2,Agent,2,434.16,Four-Door Car,1,Medsize,1
KH48895,Arizona,11306.73,No,Basic,0,Master,3,2/15/11,Medical Leave,2,F,24003,Rural,0,Married,1,147,16,24,0,9,Personal Auto,0,Personal L3,2,1,Branch,1,178.99,SUV,4,Medsize,1
JI70886,California,9841.59,No,Basic,0,High School or Below,0,2/15/11,Unemployed,0,M,0,Suburban,1,Married,1,138,15,95,1,3,Corporate Auto,1,Corporate L2,4,1,Agent,2,660.96,SUV,4,Medsize,1
RO73268,California,4334.94,No,Extended,1,Bachelor,2,2/15/11,Disabled,4,M,21963,Suburban,1,Divorced,2,116,8,113,0,1,Corporate Auto,1,Corporate L2,4,3,Agent,2,557.28,Two-Door Car,0,Medsize,1
XW90265,Arizona,7794.25,No,Basic,0,Bachelor,2,2/15/11,Employed,1,F,110263,Suburban,1,Married,1,97,28,116,0,8,Personal Auto,0,Personal L2,1,1,Agent,2,625.26,Two-Door Car,0,Small,0
LQ13873,Nevada,7518.77,No,Basic,0,High School or Below,0,2/15/11,Employed,1,M,72313,Suburban,1,Married,1,96,36,46,1,6,Personal Auto,0,Personal L3,2,1,Agent,2,460.08,Four-Door Car,1,Small,0
EZ30498,Oregon,11657.79,No,Basic,0,Bachelor,2,2/15/11,Medical Leave,2,M,17724,Suburban,1,Married,1,158,20,126,0,6,Personal Auto,0,Personal L3,2,1,Web,0,946.22,SUV,4,Medsize,1
KL57176,Oregon,6082.3,No,Basic,0,College,1,2/15/11,Employed,1,F,91531,Rural,0,Divorced,2,155,16,61,1,1,Personal Auto,0,Personal L3,2,3,Web,0,32.14,SUV,4,Medsize,1
TI92884,Arizona,17040.82,No,Basic,0,Bachelor,2,2/15/11,Employed,1,M,83489,Suburban,1,Divorced,2,143,26,100,0,2,Personal Auto,0,Personal L2,1,1,Call Center,3,686.88,Sports Car,2,Small,0
PX44289,Arizona,7398.14,No,Basic,0,College,1,2/15/11,Employed,1,M,79179,Suburban,1,Single,0,96,8,128,0,3,Personal Auto,0,Personal L2,1,4,Call Center,3,638.01,Four-Door Car,1,Medsize,1
DF66914,Arizona,43506.56,No,Basic,0,Bachelor,2,2/15/11,Employed,1,F,61197,Suburban,1,Married,1,135,0,11,0,2,Personal Auto,0,Personal L1,0,2,Agent,2,773.06,SUV,4,Medsize,1
UO86707,Washington,9684.78,No,Basic,0,Bachelor,2,2/15/11,Employed,1,M,101543,Rural,0,Single,0,82,16,63,1,2,Personal Auto,0,Personal L3,2,3,Branch,1,198.56,Four-Door Car,1,Medsize,1
LE26899,California,6514.43,No,Basic,0,Doctor,4,2/15/11,Unemployed,0,M,0,Urban,2,Married,1,85,11,36,0,9,Personal Auto,0,Personal L2,1,3,Branch,1,368.34,Four-Door Car,1,Medsize,1
TA58285,Oregon,7135.99,No,Basic,0,High School or Below,0,2/15/11,Unemployed,0,M,0,Suburban,1,Married,1,99,1,59,0,4,Personal Auto,0,Personal L1,0,2,Branch,1,530.48,Two-Door Car,0,Small,0
VJ44100,California,12315.95,No,Basic,0,Master,3,2/15/11,Employed,1,M,122585,Urban,2,Married,1,153,39,90,0,5,Personal Auto,0,Personal L1,0,2,Call Center,3,586.03,Sports Car,2,Small,0
TY74870,California,3416.36,No,Basic,0,Master,3,2/15/11,Medical Leave,2,F,33943,Rural,0,Divorced,2,89,46,51,0,1,Corporate Auto,1,Corporate L2,4,1,Branch,1,11.8,Four-Door Car,1,Medsize,1
UM69933,Nevada,3360.61,No,Basic,0,College,1,2/15/11,Employed,1,M,62169,Suburban,1,Married,1,85,22,46,0,1,Personal Auto,0,Personal L1,0,3,Branch,1,408.24,Two-Door Car,0,Large,2
KD63998,California,3610.89,Yes,Basic,0,College,1,2/15/11,Employed,1,M,76062,Suburban,1,Single,0,93,16,120,0,1,Personal Auto,0,Personal L2,1,2,Call Center,3,447.12,Four-Door Car,1,Small,0
OF47250,California,11663.32,No,Basic,0,Doctor,4,2/15/11,Employed,1,F,124705,Rural,0,Divorced,2,144,22,12,1,3,Personal Auto,0,Personal L2,1,2,Call Center,3,297.02,SUV,4,Medsize,1
YU35386,Arizona,7560.01,No,Basic,0,Bachelor,2,2/15/11,Employed,1,F,85888,Suburban,1,Married,1,95,11,65,0,5,Personal Auto,0,Personal L3,2,4,Call Center,3,600.24,Four-Door Car,1,Medsize,1
SC95565,Nevada,3898.5,No,Basic,0,High School or Below,0,2/15/11,Employed,1,F,83724,Urban,2,Married,1,96,28,0,0,1,Personal Auto,0,Personal L1,0,4,Branch,1,396.72,Two-Door Car,0,Medsize,1
GD59796,Nevada,31358.12,No,Premium,2,College,1,2/15/11,Employed,1,F,71878,Suburban,1,Single,0,138,35,130,3,2,Personal Auto,0,Personal L3,2,1,Agent,2,660.96,Four-Door Car,1,Small,0
XA32915,Nevada,2969.65,No,Basic,0,High School or Below,0,2/15/11,Unemployed,0,M,0,Suburban,1,Single,0,86,28,7,0,1,Personal Auto,0,Personal L3,2,4,Branch,1,925.37,Two-Door Car,0,Small,0
TP87527,California,3229.38,No,Basic,0,High School or Below,0,2/15/11,Unemployed,0,F,0,Suburban,1,Divorced,2,88,15,84,0,1,Corporate Auto,1,Corporate L3,5,1,Branch,1,487.59,Four-Door Car,1,Large,2
GQ46925,Arizona,7859.27,No,Premium,2,High School or Below,0,2/15/11,Employed,1,M,104710,Urban,2,Married,1,193,47,78,0,1,Personal Auto,0,Personal L1,0,4,Call Center,3,737.1,Sports Car,2,Medsize,1
EY89842,Arizona,5691.86,No,Basic,0,Bachelor,2,2/15/11,Unemployed,0,M,0,Suburban,1,Single,0,154,4,95,0,1,Corporate Auto,1,Corporate L3,5,1,Call Center,3,1108.08,SUV,4,Medsize,1
AZ87715,California,36266.67,No,Basic,0,High School or Below,0,2/15/11,Employed,1,F,110313,Urban,2,Divorced,2,100,0,55,0,2,Personal Auto,0,Personal L1,0,3,Branch,1,448.5,Four-Door Car,1,Medsize,1
JB51220,Oregon,14735.73,No,Premium,2,High School or Below,0,2/15/11,Unemployed,0,F,0,Suburban,1,Single,0,209,12,84,1,8,Corporate Auto,1,Corporate L2,4,1,Call Center,3,1506.6,Sports Car,2,Medsize,1
PB60303,Oregon,24421.22,No,Extended,1,Master,3,2/15/11,Employed,1,F,92567,Suburban,1,Married,1,301,7,38,1,6,Personal Auto,0,Personal L3,2,4,Branch,1,1445.04,Luxury Car,3,Medsize,1
EL81968,Oregon,10342.87,No,Extended,1,Bachelor,2,2/15/11,Employed,1,M,90080,Urban,2,Married,1,131,4,81,1,7,Personal Auto,0,Personal L2,1,2,Call Center,3,453.38,Two-Door Car,0,Medsize,1
IA31850,Arizona,6175.64,No,Basic,0,College,1,2/15/11,Unemployed,0,F,0,Suburban,1,Single,0,85,4,7,0,6,Personal Auto,0,Personal L1,0,1,Agent,2,612.36,Four-Door Car,1,Small,0
TM13955,Washington,4040.58,No,Extended,1,Master,3,2/15/11,Unemployed,0,M,0,Urban,2,Married,1,108,38,131,0,1,Corporate Auto,1,Corporate L3,5,1,Branch,1,386.26,Four-Door Car,1,Medsize,1
MR60878,Oregon,21279.42,No,Basic,0,Bachelor,2,2/15/11,Employed,1,F,59889,Rural,0,Married,1,89,20,101,0,2,Corporate Auto,1,Corporate L3,5,2,Call Center,3,191.85,Four-Door Car,1,Small,0
HH80006,Oregon,4455.92,No,Extended,1,High School or Below,0,2/15/11,Unemployed,0,F,0,Suburban,1,Single,0,124,4,12,0,1,Personal Auto,0,Personal L1,0,1,Web,0,960.29,Four-Door Car,1,Small,0
