customer_id,state,customer_lifetime_value,response,coverage,education,effective_to_date,employment_status,gender,income,location,marital_status,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,policy_type,policy_name,renew_offer_type,sales_channel,total_claim_amount,vehicle_class,vehicle_size,income_band,claim_severity,complaint_risk,risk_score,missing_income_flag
WP10197,Nevada,5310.65,Yes,Basic,High School or Below,0011-01-23,Employed,M,35001,Suburban,Single,139,8,27,0,1,Personal Auto,Personal L3,2,Web,911.21,SUV,Medsize,Low,Medium,None,0,0
SR71068,Washington,5310.65,Yes,Basic,High School or Below,0011-01-23,Employed,M,35001,Suburban,Single,139,8,27,0,1,Personal Auto,Personal L3,2,Web,911.21,SUV,Medsize,Low,Medium,None,0,0
XO42145,Oregon,5310.65,Yes,Basic,High School or Below,0011-01-23,Employed,M,35001,Suburban,Single,139,8,27,0,1,Personal Auto,Personal L1,2,Web,911.21,SUV,Medsize,Low,Medium,None,0,0
CH85444,Oregon,5596.71,No,Premium,College,0011-01-25,Disabled,M,35023,Suburban,Married,149,35,112,0,1,Corporate Auto,Corporate L2,1,Branch,1440.9,Two-Door Car,Small,Low,Medium,None,0,0
FP53421,California,10278.5,No,Basic,High School or Below,0011-01-19,Retired,M,35024,Suburban,Divorced,95,27,46,0,2,Personal Auto,Personal L3,4,Branch,453.6,Four-Door Car,Medsize,Low,Low,None,0,0
TQ73797,California,10934.78,No,Basic,Bachelor,2024-11-02,Employed,M,35031,Suburban,Married,140,0,38,0,3,Personal Auto,Personal L2,2,Branch,673.92,SUV,Small,Low,Medium,None,0,0
HD95496,Oregon,10600.07,No,Basic,Master,2024-03-02,Employed,M,35033,Urban,Married,89,36,1,0,2,Personal Auto,Personal L1,4,Agent,366.79,Two-Door Car,Medsize,Low,Low,None,0,0
WV37081,California,6964.08,No,Basic,College,0011-01-13,Employed,M,35050,Urban,Married,89,15,47,0,9,Personal Auto,Personal L3,2,Web,403.59,Four-Door Car,Medsize,Low,Low,None,0,0
SG54382,Arizona,11672.84,No,Extended,Bachelor,2024-03-02,Employed,M,35051,Suburban,Married,103,28,117,2,2,Corporate Auto,Corporate L3,1,Branch,492.48,Four-Door Car,Medsize,Low,Low,Low,2,0
ZD59913,Oregon,3363.2,Yes,Basic,High School or Below,2024-12-02,Medical Leave,F,35053,Suburban,Divorced,88,31,36,0,1,Corporate Auto,Corporate L3,1,Agent,444.43,Four-Door Car,Medsize,Low,Low,None,0,0
JM47657,Oregon,3363.2,Yes,Basic,High School or Below,2024-12-02,Medical Leave,F,35053,Suburban,Divorced,88,31,36,0,1,Personal Auto,Personal L3,1,Agent,444.43,Four-Door Car,Medsize,Low,Low,None,0,0
VC64410,Arizona,3363.2,Yes,Basic,High School or Below,2024-12-02,Medical Leave,F,35053,Suburban,Divorced,88,31,36,0,1,Personal Auto,Personal L2,1,Agent,444.43,Four-Door Car,Medsize,Low,Low,None,0,0
LQ23049,California,3363.2,Yes,Basic,High School or Below,2024-12-02,Medical Leave,F,35053,Suburban,Divorced,88,31,36,0,1,Personal Auto,Personal L3,1,Agent,444.43,Four-Door Car,Medsize,Low,Low,None,0,0
EX28656,Oregon,13270.96,No,Premium,College,2024-10-02,Employed,F,35053,Suburban,Divorced,342,20,80,0,1,Personal Auto,Personal L1,2,Agent,1639.44,Luxury SUV,Medsize,Low,Medium,None,3,0
PO90615,Arizona,3363.2,Yes,Basic,High School or Below,2024-12-02,Medical Leave,F,35053,Suburban,Divorced,88,31,36,0,1,Personal Auto,Personal L2,1,Agent,444.43,Four-Door Car,Medsize,Low,Low,None,0,0
PA48777,Washington,3363.2,Yes,Basic,High School or Below,2024-12-02,Medical Leave,F,35053,Suburban,Divorced,88,31,36,0,1,Personal Auto,Personal L3,1,Agent,444.43,Four-Door Car,Medsize,Low,Low,None,0,0
EI45850,California,10500.31,No,Basic,Bachelor,0011-01-19,Disabled,F,35060,Suburban,Married,97,24,41,3,2,Personal Auto,Personal L2,4,Branch,581.61,Four-Door Car,Small,Low,Medium,High,2,0
KM18818,Arizona,3497.38,No,Basic,College,0011-02-21,Employed,F,35074,Rural,Married,88,45,51,0,1,Personal Auto,Personal L3,1,Agent,104.69,Two-Door Car,Large,Low,Low,None,0,0
LN20978,Oregon,14474.17,No,Extended,Bachelor,2024-10-02,Employed,F,35077,Suburban,Married,122,43,58,0,2,Corporate Auto,Corporate L2,2,Web,583.2,Four-Door Car,Small,Low,Medium,None,0,0
MI91352,California,11316.35,Yes,Basic,Bachelor,0011-01-27,Employed,M,35097,Suburban,Married,96,22,51,0,2,Personal Auto,Personal L1,2,Call Center,1069.04,Four-Door Car,Medsize,Low,Medium,None,0,0
VE87035,Oregon,11316.35,Yes,Basic,Bachelor,0011-01-27,Employed,M,35097,Suburban,Married,96,22,51,0,2,Personal Auto,Personal L3,2,Call Center,1069.04,Four-Door Car,Medsize,Low,Medium,None,0,0
KZ80424,Washington,11316.35,Yes,Basic,Bachelor,0011-01-27,Employed,M,35097,Suburban,Married,96,22,51,0,2,Personal Auto,Personal L2,2,Call Center,1069.04,Four-Door Car,Medsize,Low,Medium,None,0,0
UT61518,California,11316.35,Yes,Basic,Bachelor,0011-01-27,Employed,M,35097,Suburban,Married,96,22,51,0,2,Personal Auto,Personal L3,2,Call Center,1069.04,Four-Door Car,Medsize,Low,Medium,None,0,0
VO25938,Oregon,11316.35,Yes,Basic,Bachelor,0011-01-27,Employed,M,35097,Suburban,Married,96,22,51,0,2,Personal Auto,Personal L1,2,Call Center,1069.04,Four-Door Car,Medsize,Low,Medium,None,0,0
ZJ26179,Oregon,11316.35,Yes,Basic,Bachelor,0011-01-27,Employed,M,35097,Suburban,Married,96,22,51,0,2,Personal Auto,Personal L3,2,Call Center,1069.04,Four-Door Car,Medsize,Low,Medium,None,0,0
ZT60102,Arizona,24017.05,No,Premium,College,2024-03-01,Retired,M,35100,Suburban,Divorced,346,46,113,0,8,Personal Auto,Personal L1,1,Web,1658.88,Luxury SUV,Small,Low,Medium,None,3,0
AG58599,Oregon,3786.88,No,Basic,High School or Below,0011-01-29,Employed,F,35105,Suburban,Married,95,16,4,0,1,Personal Auto,Personal L3,3,Web,453.6,Four-Door Car,Medsize,Low,Low,None,0,0
YR85283,Nevada,20363.11,No,Extended,High School or Below,2024-01-01,Employed,F,35128,Urban,Married,170,8,43,0,2,Personal Auto,Personal L2,4,Agent,447.99,SUV,Small,Low,Low,None,0,0
SQ18525,Arizona,11417.57,No,Basic,College,2024-08-01,Employed,F,35131,Rural,Married,97,35,45,1,2,Personal Auto,Personal L3,1,Branch,107.28,Four-Door Car,Medsize,Low,Low,Low,2,0
SB27146,Oregon,5898.21,No,Premium,High School or Below,0011-01-26,Employed,F,35135,Rural,Single,157,1,103,1,1,Personal Auto,Personal L3,3,Agent,382.95,Two-Door Car,Medsize,Low,Low,Low,2,0
YX15941,Oregon,21910.03,No,Extended,College,2024-12-02,Employed,M,35141,Suburban,Married,188,34,39,1,2,Corporate Auto,Corporate L3,2,Call Center,900.72,Sports Car,Medsize,Low,Medium,Low,2,0
UF13251,Oregon,11489.52,No,Basic,High School or Below,0011-02-26,Employed,M,35143,Suburban,Married,147,24,34,0,3,Personal Auto,Personal L2,2,Web,861.43,SUV,Medsize,Low,Medium,None,0,0
QQ37605,Washington,3438.95,No,Basic,Master,2024-01-02,Employed,F,35163,Urban,Married,86,26,53,1,1,Personal Auto,Personal L2,2,Branch,253.67,Four-Door Car,Medsize,Low,Low,Low,2,0
XA55917,California,11520.67,No,Basic,College,0011-02-28,Disabled,F,35166,Suburban,Married,153,14,20,1,9,Personal Auto,Personal L1,1,Web,835.87,SUV,Medsize,Low,Medium,Low,2,0
US23612,Oregon,12288.06,No,Premium,High School or Below,2024-12-01,Disabled,F,35166,Rural,Married,159,23,8,0,6,Personal Auto,Personal L2,1,Call Center,163.39,Two-Door Car,Large,Low,Low,None,0,0
ZP27971,California,5135.13,No,Extended,High School or Below,2024-01-01,Employed,M,35168,Suburban,Married,131,5,69,0,1,Personal Auto,Personal L3,2,Branch,628.56,Four-Door Car,Small,Low,Medium,None,0,0
VZ70667,Oregon,19179.42,No,Basic,College,0011-01-14,Disabled,F,35176,Suburban,Married,99,23,99,0,2,Personal Auto,Personal L3,1,Branch,480,Four-Door Car,Medsize,Low,Low,None,0,0
TZ47750,Nevada,11488.3,Yes,Basic,Master,0011-01-31,Disabled,M,35177,Suburban,Divorced,100,4,85,0,2,Personal Auto,Personal L1,1,Call Center,707.25,Four-Door Car,Small,Low,Medium,None,0,0
ZE62067,Arizona,11488.3,Yes,Basic,Master,0011-01-31,Disabled,M,35177,Suburban,Divorced,100,4,85,0,2,Corporate Auto,Corporate L3,1,Call Center,707.25,Four-Door Car,Small,Low,Medium,None,0,0
WS25565,California,11488.3,Yes,Basic,Master,0011-01-31,Disabled,M,35177,Suburban,Divorced,100,4,85,0,2,Personal Auto,Personal L1,1,Call Center,707.25,Four-Door Car,Small,Low,Medium,None,0,0
JF25129,California,11488.3,Yes,Basic,Master,0011-01-31,Disabled,M,35177,Suburban,Divorced,100,4,85,0,2,Personal Auto,Personal L2,1,Call Center,707.25,Four-Door Car,Small,Low,Medium,None,0,0
NS51605,Oregon,11488.3,Yes,Basic,Master,0011-01-31,Disabled,M,35177,Suburban,Divorced,100,4,85,0,2,Personal Auto,Personal L2,1,Call Center,707.25,Four-Door Car,Small,Low,Medium,None,0,0
TZ71391,Oregon,11488.3,Yes,Basic,Master,0011-01-31,Disabled,M,35177,Suburban,Divorced,100,4,85,0,2,Personal Auto,Personal L1,1,Call Center,707.25,Four-Door Car,Small,Low,Medium,None,0,0
DK20428,Oregon,3536.82,No,Basic,Bachelor,0011-02-19,Employed,M,35227,Rural,Married,90,22,113,0,1,Personal Auto,Personal L1,4,Branch,2.74,Two-Door Car,Medsize,Low,Low,None,0,0
HV62406,Oregon,3351.26,No,Basic,High School or Below,0011-01-13,Disabled,F,35235,Suburban,Single,90,8,39,0,1,Personal Auto,Personal L3,1,Agent,651.24,Four-Door Car,Medsize,Low,Medium,None,0,0
RE12758,California,9156.45,No,Extended,High School or Below,0011-02-22,Employed,M,35257,Suburban,Married,115,8,78,0,3,Personal Auto,Personal L3,4,Agent,826.2,Four-Door Car,Medsize,Low,Medium,None,0,0
HQ41200,Oregon,10766.18,No,Premium,College,0011-02-18,Employed,F,35259,Suburban,Divorced,136,41,3,0,9,Personal Auto,Personal L3,1,Agent,654.48,Four-Door Car,Medsize,Low,Medium,None,0,0
GA98025,Arizona,17382.06,No,Basic,Bachelor,2024-04-02,Retired,M,35263,Suburban,Single,161,16,69,0,2,Personal Auto,Personal L2,1,Call Center,1018.06,SUV,Medsize,Low,Medium,None,0,0
ON68006,California,7452.2,No,Basic,Bachelor,0011-01-16,Employed,F,35274,Suburban,Divorced,95,5,51,0,3,Personal Auto,Personal L2,1,Agent,565.9,Four-Door Car,Medsize,Low,Medium,None,0,0
KS46420,Washington,18105.27,No,Basic,Master,2024-06-02,Employed,F,35289,Rural,Married,151,15,68,0,2,Personal Auto,Personal L3,2,Agent,310.11,SUV,Medsize,Low,Low,None,0,0
YF81002,Oregon,4413.17,No,Extended,College,2024-11-02,Employed,M,35289,Suburban,Married,113,31,50,1,1,Personal Auto,Personal L3,4,Branch,544.32,Two-Door Car,Small,Low,Medium,Low,2,0
QS36363,Arizona,17084.96,No,Premium,High School or Below,2024-01-02,Employed,F,35301,Suburban,Married,212,3,23,0,7,Personal Auto,Personal L3,4,Web,1017.36,SUV,Medsize,Low,Medium,None,0,0
TY30683,Oregon,4761.99,No,Extended,College,2024-06-02,Disabled,F,35311,Suburban,Single,130,36,68,0,1,Corporate Auto,Corporate L2,2,Agent,622.08,Four-Door Car,Medsize,Low,Medium,None,0,0
ZU88029,Oregon,5487.31,No,Basic,Master,0011-02-28,Retired,F,35317,Suburban,Single,147,11,95,0,1,Personal Auto,Personal L3,3,Branch,802.5,Sports Car,Large,Low,Medium,None,0,0
UA51318,Arizona,6907.44,No,Basic,High School or Below,0011-02-17,Employed,F,35334,Suburban,Single,92,3,14,1,9,Corporate Auto,Corporate L1,2,Web,607.26,Four-Door Car,Medsize,Low,Medium,Low,2,0
BS94221,Arizona,3178.33,No,Basic,College,2024-11-01,Disabled,F,35348,Suburban,Married,84,1,124,0,1,Special Auto,Special L2,4,Branch,401.76,Two-Door Car,Large,Low,Low,None,0,0
ED61615,California,10732.74,No,Basic,High School or Below,0011-01-21,Employed,M,35355,Suburban,Single,93,8,57,0,2,Personal Auto,Personal L2,3,Agent,447.12,Four-Door Car,Small,Low,Low,None,0,0
OS21957,California,12010.28,No,Basic,High School or Below,0011-01-21,Employed,F,35371,Rural,Married,151,5,65,0,8,Personal Auto,Personal L2,4,Call Center,228.02,SUV,Small,Low,Low,None,0,0
QZ70160,Nevada,3235.51,No,Basic,College,0011-01-18,Medical Leave,F,35400,Suburban,Married,84,31,24,0,1,Personal Auto,Personal L2,1,Branch,401.76,Four-Door Car,Medsize,Low,Low,None,0,0
LS90887,California,7660.41,No,Basic,Bachelor,0011-02-18,Employed,F,35404,Urban,Married,97,24,34,1,7,Special Auto,Special L2,2,Web,433.05,Four-Door Car,Medsize,Low,Low,Low,2,0
II20035,Oregon,10059.5,No,Basic,High School or Below,0011-02-13,Medical Leave,F,35423,Suburban,Married,88,15,53,0,2,Personal Auto,Personal L2,2,Web,421.2,Four-Door Car,Small,Low,Low,None,0,0
QT39597,Arizona,3951.22,No,Basic,High School or Below,2024-04-02,Employed,M,35427,Urban,Married,100,7,93,0,1,Personal Auto,Personal L3,2,Branch,468.53,Four-Door Car,Medsize,Low,Low,None,0,0
FN61865,Nevada,5766.12,No,Premium,Master,2024-06-02,Employed,F,35431,Rural,Single,149,8,58,0,1,Personal Auto,Personal L3,4,Call Center,59.78,Two-Door Car,Medsize,Low,Low,None,0,0
ZQ37702,California,9492.91,No,Extended,High School or Below,0011-01-25,Employed,F,35444,Rural,Married,119,28,5,0,3,Personal Auto,Personal L1,1,Branch,71.22,Four-Door Car,Medsize,Low,Low,None,0,0
VM89271,Arizona,5190.17,No,Extended,High School or Below,0011-01-22,Employed,M,35454,Suburban,Married,131,8,80,0,1,Personal Auto,Personal L2,4,Call Center,628.56,Four-Door Car,Small,Low,Medium,None,0,0
HK30754,Arizona,12726.41,No,Extended,College,0011-01-16,Medical Leave,M,35455,Suburban,Divorced,115,15,42,0,2,Special Auto,Special L2,4,Agent,641.47,Two-Door Car,Large,Low,Medium,None,0,0
LU87443,Oregon,6372.82,No,Basic,College,0011-02-28,Employed,F,35474,Suburban,Single,82,23,41,0,4,Personal Auto,Personal L2,3,Branch,395.28,Four-Door Car,Medsize,Low,Low,None,0,0
UF84144,Washington,4471.64,No,Extended,College,2024-08-01,Employed,M,35485,Suburban,Married,113,9,1,0,1,Corporate Auto,Corporate L2,3,Call Center,544.32,Four-Door Car,Medsize,Low,Medium,None,0,0
HB23001,California,11742.01,No,Premium,Bachelor,2024-04-01,Employed,M,35487,Rural,Married,150,8,15,0,8,Personal Auto,Personal L2,2,Branch,377.16,Two-Door Car,Medsize,Low,Low,None,0,0
NC98544,Nevada,33791.01,No,Extended,High School or Below,0011-02-19,Employed,M,35494,Suburban,Married,108,1,109,2,2,Personal Auto,Personal L3,3,Agent,518.4,Two-Door Car,Medsize,Low,Medium,Low,2,0
OL28902,California,8099.16,No,Premium,College,2024-04-01,Disabled,M,35509,Suburban,Divorced,223,22,63,0,1,Personal Auto,Personal L3,4,Agent,1291.4,SUV,Small,Low,Medium,None,0,0
FE82005,Oregon,3165.93,No,Basic,Bachelor,0011-02-16,Medical Leave,F,35510,Suburban,Single,85,30,126,0,1,Personal Auto,Personal L3,1,Call Center,408.24,Four-Door Car,Medsize,Low,Low,None,0,0
BD70337,California,33354.34,No,Basic,High School or Below,2024-07-01,Medical Leave,M,35514,Urban,Married,99,35,1,0,2,Personal Auto,Personal L2,4,Call Center,422.81,Four-Door Car,Medsize,Low,Low,None,0,0
HM76207,California,12220.07,No,Basic,College,2024-03-02,Employed,F,35516,Suburban,Married,154,14,41,0,3,Corporate Auto,Corporate L3,3,Web,738.72,SUV,Medsize,Low,Medium,None,0,0
OM37610,Nevada,17582.7,No,Premium,High School or Below,0011-01-20,Employed,F,35521,Suburban,Married,149,39,26,1,2,Personal Auto,Personal L3,1,Web,763.88,Four-Door Car,Medsize,Low,Medium,Low,2,0
SJ15498,Oregon,9250.69,No,Extended,Bachelor,0011-02-21,Employed,F,35523,Suburban,Single,117,8,104,0,7,Corporate Auto,Corporate L2,1,Agent,563.76,Two-Door Car,Medsize,Low,Medium,None,0,0
DO51363,Oregon,5110.77,No,Extended,Bachelor,2024-04-02,Employed,F,35529,Suburban,Married,130,31,39,0,1,Personal Auto,Personal L1,2,Call Center,917.18,Two-Door Car,Medsize,Low,Medium,None,0,0
MW83318,Oregon,11915.93,No,Basic,College,0011-02-24,Employed,F,35532,Suburban,Married,150,4,124,0,9,Corporate Auto,Corporate L2,1,Web,815.16,SUV,Large,Low,Medium,None,0,0
FC52000,Oregon,5813.86,No,Basic,College,0011-02-17,Employed,F,35535,Rural,Married,150,11,127,2,1,Corporate Auto,Corporate L1,3,Branch,243.47,SUV,Medsize,Low,Low,Low,2,0
JY42899,California,7161.87,No,Basic,Bachelor,2024-07-02,Medical Leave,M,35551,Suburban,Single,96,12,127,0,3,Personal Auto,Personal L3,2,Agent,460.08,Two-Door Car,Medsize,Low,Low,None,0,0
CY97519,California,23067.12,No,Basic,College,2024-09-02,Employed,M,35551,Suburban,Married,85,4,99,2,2,Corporate Auto,Corporate L1,2,Branch,612.36,Two-Door Car,Small,Low,Medium,Low,2,0
CM66204,Arizona,36140.1,No,Basic,College,0011-01-23,Employed,F,35552,Urban,Married,153,43,9,1,2,Personal Auto,Personal L2,1,Call Center,480.35,SUV,Large,Low,Low,Low,2,0
SI60881,Oregon,12444.27,No,Basic,Bachelor,2024-12-01,Employed,F,35574,Suburban,Divorced,161,19,117,0,7,Personal Auto,Personal L2,3,Branch,771.12,SUV,Medsize,Low,Medium,None,0,0
YE46109,Arizona,14633.34,No,Extended,College,2024-09-01,Medical Leave,F,35595,Rural,Married,188,9,35,0,3,Personal Auto,Personal L2,1,Branch,143.09,SUV,Small,Low,Low,None,0,0
PD27940,Arizona,6594.97,No,Extended,High School or Below,2024-12-02,Disabled,M,35602,Suburban,Married,170,15,9,0,1,Personal Auto,Personal L3,4,Agent,816.48,SUV,Medsize,Low,Medium,None,0,0
PP35705,California,48415.04,No,Extended,High School or Below,0011-02-26,Medical Leave,M,35608,Suburban,Divorced,163,9,26,0,2,Personal Auto,Personal L3,1,Agent,784.08,SUV,Small,Low,Medium,None,0,0
VW84197,Oregon,29621.51,No,Basic,Bachelor,0011-02-20,Employed,F,35610,Rural,Married,95,30,107,1,2,Personal Auto,Personal L3,2,Branch,199.52,Four-Door Car,Medsize,Low,Low,Low,2,0
LO48748,Oregon,10105.23,No,Extended,Master,0011-01-30,Employed,F,35613,Rural,Single,130,39,95,0,4,Personal Auto,Personal L1,2,Web,239.45,Four-Door Car,Large,Low,Low,None,0,0
No19664,California,7677.1,No,Basic,High School or Below,0011-01-31,Employed,F,35652,Suburban,Married,96,41,95,0,5,Personal Auto,Personal L3,2,Branch,641.47,Four-Door Car,Large,Low,Medium,None,0,0
RA27021,Nevada,37212.4,No,Extended,Bachelor,2024-01-01,Disabled,F,35654,Rural,Married,123,23,122,0,2,Corporate Auto,Corporate L1,2,Agent,249.1,Four-Door Car,Large,Low,Low,None,0,0
UC19334,California,6342.77,No,Extended,High School or Below,2024-09-01,Medical Leave,F,35655,Suburban,Married,170,34,12,1,1,Corporate Auto,Corporate L3,3,Agent,816.48,SUV,Medsize,Low,Medium,Low,2,0
OJ64812,Washington,12940.43,No,Extended,Bachelor,0011-02-25,Employed,M,35683,Suburban,Single,119,26,120,3,2,Personal Auto,Personal L3,1,Branch,570.24,Four-Door Car,Medsize,Low,Medium,High,2,0
ZR40902,Oregon,5682.53,No,Premium,Bachelor,0011-01-15,Medical Leave,F,35687,Suburban,Married,150,43,68,1,1,Corporate Auto,Corporate L2,1,Agent,1366.54,Four-Door Car,Small,Low,Medium,Low,2,0
JE19783,Arizona,8624.09,No,Extended,Bachelor,2024-06-01,Employed,M,35689,Suburban,Divorced,112,0,14,0,5,Personal Auto,Personal L3,2,Branch,537.84,Two-Door Car,Small,Low,Medium,None,0,0
YD53564,California,7497.63,No,Basic,College,0011-01-25,Medical Leave,F,35695,Rural,Married,96,22,38,0,5,Personal Auto,Personal L2,1,Branch,205.49,Two-Door Car,Medsize,Low,Low,None,0,0
MT97446,California,3573.73,No,Basic,Master,0011-02-13,Employed,F,35695,Urban,Married,89,43,27,0,1,Corporate Auto,Corporate L1,1,Agent,284.37,Two-Door Car,Medsize,Low,Low,None,0,0
IC78105,Arizona,10455.27,No,Basic,High School or Below,0011-01-16,Disabled,F,35699,Suburban,Married,265,5,19,0,1,Personal Auto,Personal L1,1,Branch,1270.08,Luxury Car,Medsize,Low,Medium,None,0,0
LK91880,California,11308.05,No,Basic,College,2024-01-01,Employed,F,35705,Rural,Married,142,9,57,0,3,Personal Auto,Personal L3,3,Agent,101.7,Sports Car,Medsize,Low,Low,None,0,0
PB54378,Oregon,26436.33,No,Basic,Doctor,0011-01-29,Medical Leave,F,35725,Suburban,Married,97,38,126,0,2,Corporate Auto,Corporate L2,1,Branch,466.56,Four-Door Car,Medsize,Low,Low,None,0,0
EJ96266,California,4003.72,No,Basic,College,2024-11-02,Employed,F,35737,Suburban,Married,100,30,42,0,1,Personal Auto,Personal L1,2,Branch,479.52,Four-Door Car,Medsize,Low,Low,None,0,0
WN59735,California,3538.51,No,Basic,College,0011-01-17,Employed,F,35744,Rural,Married,89,24,50,0,1,Personal Auto,Personal L1,2,Branch,195.73,Four-Door Car,Medsize,Low,Low,None,0,0
VO87785,Arizona,6558.88,No,Basic,College,2024-12-02,Employed,F,35748,Suburban,Divorced,85,18,23,0,3,Personal Auto,Personal L1,2,Call Center,511.24,Two-Door Car,Medsize,Low,Medium,None,0,0
XC25965,Washington,19918.38,No,Extended,Bachelor,0011-02-13,Employed,F,35756,Suburban,Single,173,24,7,1,2,Personal Auto,Personal L1,1,Agent,829.44,SUV,Medsize,Low,Medium,Low,2,0
AB26022,Oregon,10797.77,No,Basic,High School or Below,2024-10-01,Retired,M,35757,Suburban,Single,151,0,111,0,3,Corporate Auto,Corporate L2,1,Call Center,813.28,SUV,Medsize,Low,Medium,None,0,0
FM12425,California,26106.17,No,Extended,College,2024-08-02,Employed,M,35759,Suburban,Divorced,333,28,53,0,7,Personal Auto,Personal L2,1,Web,1784.14,Luxury SUV,Medsize,Low,Medium,None,3,0
CQ76030,Oregon,9416.15,No,Extended,High School or Below,2024-02-01,Disabled,M,35794,Suburban,Married,123,22,78,0,3,Personal Auto,Personal L3,2,Agent,884.52,Four-Door Car,Small,Low,Medium,None,0,0
SA62385,Oregon,10320.32,No,Extended,High School or Below,2024-09-01,Medical Leave,F,35810,Suburban,Married,134,0,116,0,3,Personal Auto,Personal L3,1,Call Center,707,Four-Door Car,Medsize,Low,Medium,None,0,0
OQ43721,Oregon,3575.44,No,Basic,High School or Below,0011-01-22,Disabled,F,35829,Suburban,Married,93,20,5,0,1,Personal Auto,Personal L2,2,Branch,510.88,Four-Door Car,Medsize,Low,Medium,None,0,0
RW46214,Oregon,7060.07,No,Basic,High School or Below,0011-02-23,Medical Leave,F,35829,Suburban,Divorced,93,18,88,1,5,Personal Auto,Personal L1,2,Call Center,447.12,Four-Door Car,Medsize,Low,Low,Low,2,0
AI58500,Arizona,3630.38,No,Basic,College,2024-09-02,Employed,F,35848,Suburban,Married,92,24,116,1,1,Personal Auto,Personal L2,3,Web,528.78,Two-Door Car,Small,Low,Medium,Low,2,0
PG42834,Arizona,8495.19,No,Extended,Bachelor,2024-02-02,Employed,F,35879,Rural,Married,107,12,54,0,7,Personal Auto,Personal L2,3,Agent,99.52,Four-Door Car,Medsize,Low,Low,None,0,0
AY40674,Washington,6508.91,No,Extended,Bachelor,2024-06-02,Employed,F,35887,Suburban,Married,173,8,62,4,1,Personal Auto,Personal L2,2,Agent,829.44,SUV,Medsize,Low,Medium,High,2,0
ZX83542,California,7155.93,No,Basic,Master,0011-02-16,Disabled,M,35890,Urban,Married,93,35,31,0,4,Corporate Auto,Corporate L3,1,Call Center,416.68,Four-Door Car,Large,Low,Low,None,0,0
JG12505,Nevada,5486.65,No,Basic,Master,0011-01-31,Employed,F,35909,Rural,Married,136,32,112,0,1,Personal Auto,Personal L2,1,Web,343.41,SUV,Medsize,Low,Low,None,0,0
QJ49871,Oregon,5255.96,No,Basic,College,0011-01-21,Employed,M,35917,Suburban,Married,135,45,18,0,1,Personal Auto,Personal L1,3,Call Center,1260,SUV,Medsize,Low,Medium,None,0,0
